q_percentile,k,n,observed_overlap,observed_jaccard,expected_jaccard,chance_adjusted_jaccard,hypergeometric_pvalue,overlap_enrichment,mean_rank_displacement_in_union,median_rank_displacement_in_union,adj_jaccard_ci95_low,adj_jaccard_ci95_high,panel,metric
14.0,16,116,1,0.03225806451612903,0.07612374023129735,-0.04748003344749904,0.9225492609023733,0.42375827065400185,65.58064516129032,61.0,-0.18261769182871732,0.08765762493371923,P2_high_response,F4_KelvinOp
15.0,17,116,1,0.030303030303030304,0.08110302450731748,-0.05528366678652944,0.9460013447011346,0.37363625446910714,65.36363636363636,61.0,-0.1910558958444128,0.08048856227135393,P2_high_response,F4_KelvinOp
16.0,18,116,1,0.02857142857142857,0.08612928048010599,-0.06298248830963277,0.9634058699627523,0.33172724086587435,63.25714285714286,60.5,-0.19863707015185708,0.07267209353259155,P2_high_response,F4_KelvinOp
17.0,19,116,1,0.02702702702702703,0.09120308551695765,-0.07061650129659205,0.9759188981845685,0.2963389546947051,64.83783783783784,61.0,-0.20425969666132937,0.06302669406814526,P2_high_response,F4_KelvinOp
18.0,20,116,1,0.02564102564102564,0.09632504537380861,-0.07821841179832374,0.984628430491712,0.2661927180155536,63.87179487179487,61.0,-0.20817113964119816,0.05173431604455066,P2_high_response,F4_KelvinOp
19.0,22,116,1,0.023255813953488372,0.10671597399417844,-0.09343070917082105,0.9943094011455749,0.21792251977906346,63.93023255813954,61.0,-0.21758044886619998,0.030719030524557878,P2_high_response,F4_KelvinOp
20.0,23,116,1,0.022222222222222223,0.11198626893182467,-0.10108407513206687,0.9967077476976209,0.19843702655859294,63.0,61.0,-0.22568153883081743,0.023513388566683696,P2_high_response,F4_KelvinOp
21.0,24,116,1,0.02127659574468085,0.11730736807699924,-0.10879299187431686,0.9981614546629101,0.18137476011494122,62.723404255319146,61.0,-0.23505792279549992,0.01747193904686621,P2_high_response,F4_KelvinOp
22.0,25,116,1,0.02040816326530612,0.12267998259272765,-0.11657299195071777,0.9990103482330126,0.16635283796099834,61.183673469387756,60.5,-0.24714742597169573,0.01400144207026019,P2_high_response,F4_KelvinOp
23.0,26,116,1,0.0196078431372549,0.12810484158849,-0.12443812470401122,0.9994873075618432,0.15306090616185292,60.745098039215684,60.5,-0.2635954736725178,0.014719224264495345,P2_high_response,F4_KelvinOp
24.0,27,116,1,0.018867924528301886,0.13358269178601007,-0.1324012876591515,0.9997447930974509,0.14124527868121534,60.81132075471698,60.5,-0.2817882790168178,0.016985703698514792,P2_high_response,F4_KelvinOp
25.0,29,116,1,0.017543859649122806,0.1447004398129186,-0.1486690582840737,0.9999442978644932,0.12124261454771695,61.91228070175438,61.0,-0.3201983393965192,0.022860222828371773,P2_high_response,F4_KelvinOp
26.0,30,116,2,0.034482758620689655,0.15034191817103798,-0.1363597452059204,0.9995915176729507,0.2293622366947587,62.172413793103445,63.5,-0.31955539571369673,0.04683590530185591,P2_high_response,F4_KelvinOp
27.0,31,116,2,0.03333333333333333,0.15603954895964034,-0.14539332438510083,0.9998128365586431,0.21362105668451403,61.5,63.5,-0.33719134001863027,0.04640469124842858,P2_high_response,F4_KelvinOp
28.0,32,116,3,0.04918032786885246,0.1617941664658371,-0.1343510556615505,0.9992284486337614,0.30396848627565876,61.65573770491803,66.0,-0.33091882915994325,0.06221671783684224,P2_high_response,F4_KelvinOp
29.0,33,116,4,0.06451612903225806,0.1676066229646362,-0.12384828709178736,0.9977322875322804,0.3849258930887863,61.67741935483871,64.5,-0.3247890834774762,0.07709250929390149,P2_high_response,F4_KelvinOp
30.0,34,116,6,0.0967741935483871,0.1734777890048108,-0.09280282421456933,0.9801901796426208,0.5578477458327729,61.67741935483871,64.5,-0.2967680068831521,0.11116235845401341,P2_high_response,F4_KelvinOp
31.0,35,116,6,0.09375,0.17940855373359796,-0.10438635952560152,0.9893023543998425,0.5225503358062207,61.234375,64.5,-0.312650257327204,0.10387753827600096,P2_high_response,F4_KelvinOp
32.0,37,116,7,0.1044776119402985,0.1914525310230104,-0.10756934183809451,0.9899981234642441,0.5457102676158483,60.40298507462686,63.0,-0.32529875206858005,0.11016006839239105,P2_high_response,F4_KelvinOp
33.0,38,116,8,0.11764705882352941,0.19756761825294814,-0.099597874222643,0.9833297234096033,0.595477436352472,60.0,62.0,-0.3209276076333027,0.12173185918801667,P2_high_response,F4_KelvinOp
34.0,39,116,9,0.13043478260869565,0.20374605437274682,-0.09207021474323726,0.9742967312155122,0.6401831093625471,60.231884057971016,63.0,-0.3194853124397099,0.13534488295323538,P2_high_response,F4_KelvinOp
35.0,40,116,9,0.1267605633802817,0.209988827489063,-0.10535074313474863,0.986580213666645,0.6036538462356235,60.29577464788732,63.0,-0.3362794603856316,0.12557797411613436,P2_high_response,F4_KelvinOp
36.0,41,116,9,0.1232876712328767,0.21629694688148132,-0.11867923096445931,0.9934732155988061,0.5699926559778556,60.04109589041096,61.0,-0.35350775508385207,0.11614929315493344,P2_high_response,F4_KelvinOp
37.0,42,116,10,0.13513513513513514,0.22267144351941764,-0.11261172338838316,0.9900996419326276,0.6068813000862004,59.28378378378378,61.0,-0.3534433819487333,0.128219935171967,P2_high_response,F4_KelvinOp
38.0,44,116,12,0.15789473684210525,0.2356238041208879,-0.10168954462192029,0.9806246655192182,0.67011369004592,58.75,61.0,-0.3513269224411581,0.14794783319731752,P2_high_response,F4_KelvinOp
39.0,45,116,12,0.15384615384615385,0.24220384344566154,-0.1165982287390658,0.9907607616080296,0.6351928675346115,58.166666666666664,61.0,-0.3707457263653954,0.13754926888726374,P2_high_response,F4_KelvinOp
40.0,46,116,13,0.16455696202531644,0.2488546119325879,-0.11222547757919016,0.9877175593300225,0.661257433596984,58.29113924050633,61.0,-0.37043963564241916,0.14598868048403885,P2_high_response,F4_KelvinOp
41.0,47,116,14,0.175,0.25557725755641636,-0.10824126260828597,0.9842764648036527,0.6847244612966799,58.2625,61.0,-0.36899735932445304,0.15251483410788108,P2_high_response,F4_KelvinOp
42.0,48,116,15,0.18518518518518517,0.26237295356600143,-0.10464335432651854,0.9805279428300763,0.7058089740892473,58.382716049382715,61.0,-0.3673165933582047,0.1580298847051676,P2_high_response,F4_KelvinOp
43.0,49,116,15,0.18072289156626506,0.26924289916412625,-0.12113465267269782,0.9912401855552978,0.6712262129375572,57.975903614457835,61.0,-0.38442548588931624,0.14215618054392062,P2_high_response,F4_KelvinOp
44.0,51,116,15,0.1724137931034483,0.2832104699601669,-0.1545735145581179,0.9987081140486115,0.608783259770368,57.18390804597701,60.5,-0.4180986142392249,0.10895158512298908,P2_high_response,F4_KelvinOp
45.0,52,116,15,0.16853932584269662,0.2903106298033973,-0.17158394795594414,0.9995835069124959,0.5805482422632405,56.247191011235955,59.5,-0.43324978702177186,0.09008189110988354,P2_high_response,F4_KelvinOp
46.0,53,116,15,0.16483516483516483,0.29749011006571185,-0.18883000386365437,0.9998820654657544,0.5540862007101843,55.879120879120876,59.0,-0.4497206914581423,0.07206068373083355,P2_high_response,F4_KelvinOp
47.0,54,116,16,0.17391304347826086,0.30475025081111756,-0.1881873492014902,0.9998604362989849,0.570673996216171,55.869565217391305,59.0,-0.44647650617547596,0.07010180777249556,P2_high_response,F4_KelvinOp
48.0,55,116,17,0.1827956989247312,0.31209242268422144,-0.18795653373089333,0.9998412941487897,0.5857101475023182,55.774193548387096,59.0,-0.44564350147953463,0.06973043401774798,P2_high_response,F4_KelvinOp
49.0,56,116,18,0.19148936170212766,0.3195180277806926,-0.1881440968392085,0.9998262555522728,0.599306909322688,55.5,57.5,-0.4442113812861185,0.06792318760770147,P2_high_response,F4_KelvinOp
50.0,58,116,20,0.20833333333333334,0.33462530872342733,-0.1898057997183408,0.9998133451884552,0.6225868991443319,54.96875,56.0,-0.4407967864151956,0.06118518697851397,P2_high_response,F4_KelvinOp
